latitude,longitude,CCTV대수
37.4777,126.9937,1
37.4776,126.9937,1
37.4823,126.9872,1
37.4823,126.9872,1
37.482,126.9857,1
37.482,126.9856,1
37.482,126.9856,1
37.4955,126.9901,1
37.4955,126.9901,1
37.4923,126.9874,1
37.4923,126.9874,1
37.4923,126.9874,1
37.4923,126.9851,1
37.4923,126.9851,1
37.4923,126.9851,1
37.4997,126.9974,1
37.4997,126.9974,1
37.4997,126.9974,1
37.4942,126.9997,1
37.4942,126.9997,1
37.5087,127.0179,1
37.5087,127.018,1
37.5087,127.0179,1
37.5074,127.0172,1
37.5075,127.0172,1
37.5074,127.0172,1
37.5075,127.0172,1
37.5053,127.0204,1
37.5055,127.0201,1
37.5055,127.0201,1
37.5055,127.0201,1
37.5086,127.0214,1
37.5086,127.0214,1
37.5086,127.0214,1
37.5125,127.0173,1
37.5126,127.0173,1
37.5125,127.0173,1
37.5126,127.0173,1
37.5126,127.0173,1
37.4878,127.0053,1
37.4878,127.0053,1
37.4878,127.0053,1
37.4948,127.0208,1
37.4948,127.0208,1
37.4948,127.0208,1
37.4948,127.0208,1
37.4855,127.0223,1
37.4855,127.0223,1
37.4855,127.0223,1
37.4927,127.0202,1
37.4927,127.0202,1
37.4927,127.0202,1
37.4888,126.9955,1
37.4878,127.0076,1
37.4878,127.0076,1
37.4878,127.0076,1
37.4878,127.0076,1
37.4616,127.0505,1
37.4616,127.0505,1
37.4616,127.0505,1
37.4729,127.0483,1
37.4729,127.0483,1
37.4729,127.0483,1
37.4672,127.0441,1
37.4672,127.0441,1
37.4672,127.0441,1
37.4704,127.0451,1
37.4704,127.0451,1
37.4704,127.0451,1
37.4704,127.0451,1
37.4651,127.0185,1
37.4651,127.0185,1
37.4651,127.0185,1
37.475,127.0361,1
37.475,127.0361,1
37.475,127.0361,1
37.475,127.0361,1
37.4935,126.9956,1
37.4935,126.9956,1
37.4935,126.9956,1
37.4935,126.9956,1
37.4883,126.986,1
37.4883,126.986,1
37.4883,126.986,1
37.4888,126.9955,1
37.4888,126.9955,1
37.4888,126.9955,1
37.4888,126.9955,1
37.4791,126.9931,1
37.4791,126.9932,1
37.4791,126.9931,1
37.477,126.9878,1
37.4765,126.9884,1
37.4765,126.9884,1
37.4765,126.9884,1
37.475,126.9945,1
37.475,126.9945,1
37.475,126.9945,1
37.475,126.9945,1
37.481,126.9854,1
37.481,126.9854,1
37.481,126.9854,1
37.481,126.9854,1
37.4805,126.9864,1
37.4805,126.9864,1
37.4866,127.0079,1
37.4805,126.9864,1
37.4674,126.9903,1
37.4674,126.9903,1
37.4674,126.9903,1
37.4674,126.9903,1
37.4867,126.9926,1
37.4867,126.9926,1
37.4867,126.9926,1
37.4867,126.9926,1
37.4943,126.9854,1
37.4943,126.9854,1
37.4943,126.9855,1
37.4943,126.9854,1
37.4936,126.9856,1
37.4936,126.9856,1
37.4937,126.9856,1
37.4967,126.9862,1
37.4967,126.9862,1
37.4967,126.9862,1
37.4967,126.9862,1
37.4969,126.9914,1
37.4969,126.9914,1
37.4969,126.9914,1
37.4965,127.0007,1
37.4965,127.0007,1
37.4965,127.0007,1
37.4965,127.0007,1
37.5074,127.0221,1
37.5074,127.0221,1
37.5074,127.0221,1
37.5074,127.0221,1
37.5074,127.0221,1
37.5062,127.0211,1
37.5062,127.0211,1
37.5062,127.0212,1
37.5072,127.018,1
37.5072,127.018,1
37.5072,127.018,1
37.5072,127.018,1
37.5072,127.018,1
37.5173,127.018,1
37.5173,127.0179,1
37.5173,127.0179,1
37.5122,127.019,1
37.5122,127.0191,1
37.5122,127.0191,1
37.5191,127.0179,1
37.5191,127.0179,1
37.4992,127.0258,1
37.4991,127.0258,1
37.4992,127.0258,1
37.4992,127.0258,1
37.4901,127.0111,1
37.4901,127.0111,1
37.4901,127.0111,1
37.4901,127.0111,1
37.4808,127.0091,1
37.4808,127.0091,1
37.4808,127.009,1
37.4808,127.0091,1
37.4888,127.0204,1
37.4887,127.0204,1
37.4887,127.0204,1
37.4923,127.0152,1
37.4923,127.0152,1
37.4923,127.0152,1
37.4893,127.0208,1
37.4893,127.0208,1
37.4893,127.0208,1
37.4893,127.0208,1
37.4561,127.0511,1
37.4562,127.051,1
37.4561,127.0511,1
37.4561,127.0643,1
37.4561,127.0642,1
37.4561,127.0643,1
37.4524,127.0663,1
37.4524,127.0663,1
37.4524,127.0663,1
37.4552,127.0753,1
37.4552,127.0753,1
37.4552,127.0753,1
37.4707,127.0463,1
37.4707,127.0463,1
37.4708,127.0463,1
37.4707,127.0463,1
37.4716,127.0503,1
37.4716,127.0503,1
37.4696,127.0476,1
37.4696,127.0477,1
37.4696,127.0476,1
37.4694,127.0433,1
37.4694,127.0433,1
37.4694,127.0433,1
37.4728,127.0465,1
37.4728,127.0465,1
37.4728,127.0465,1
37.4728,127.0465,1
37.4736,127.0457,1
37.4735,127.0457,1
37.4735,127.0457,1
37.4731,127.0396,1
37.4731,127.0396,1
37.4731,127.0396,1
37.4657,127.035,1
37.4657,127.0349,1
37.4657,127.035,1
37.4708,127.0405,1
37.4708,127.0405,1
37.4708,127.0405,1
37.4708,127.0405,1
37.4582,127.0127,1
37.4582,127.0127,1
37.4582,127.0127,1
37.4602,127.0172,1
37.4602,127.0172,1
37.4655,127.0195,1
37.4654,127.0195,1
37.4654,127.0195,1
37.4654,127.0195,1
37.4731,127.0245,1
37.4731,127.0245,1
37.4731,127.0245,1
37.4731,127.0245,1
37.469,127.0265,1
37.469,127.0265,1
37.469,127.0265,1
37.469,127.0265,1
37.4753,127.0351,1
37.4753,127.0351,1
37.4776,127.0398,1
37.4776,127.0398,1
37.4776,127.0398,1
37.4836,127.0415,1
37.4836,127.0415,1
37.4836,127.0415,1
37.4837,127.0408,1
37.4837,127.0407,1
37.4837,127.0408,1
37.4874,126.9831,1
37.4874,126.9831,1
37.4874,126.9831,1
37.4874,126.9831,1
37.4909,126.9855,1
37.4908,126.9855,1
37.4908,126.9855,1
37.4908,126.9855,1
37.4722,126.9944,1
37.4722,126.9944,1
37.4722,126.9944,1
37.4797,127.0003,1
37.4797,127.0003,1
37.4797,127.0003,1
37.4806,127.002,1
37.4806,127.0021,1
37.4806,127.002,1
37.4806,127.002,1
37.4763,126.9935,1
37.4763,126.9936,1
37.4763,126.9936,1
37.4778,126.9909,1
37.4778,126.9909,1
37.4778,126.9909,1
37.4797,126.9924,1
37.4797,126.9924,1
37.4797,126.9925,1
37.4797,126.9924,1
37.4785,126.9932,1
37.4785,126.9932,1
37.4785,126.9932,1
37.477,126.9866,1
37.477,126.9866,1
37.477,126.9866,1
37.477,126.9866,1
37.4651,126.9909,1
37.4651,126.9909,1
37.4651,126.9909,1
37.4679,126.9882,1
37.4679,126.9882,1
37.4679,126.9882,1
37.4806,126.9918,1
37.4806,126.9918,1
37.4806,126.9918,1
37.4792,126.9865,1
37.4792,126.9865,1
37.4792,126.9865,1
37.4768,126.9856,1
37.4768,126.9856,1
37.4768,126.9856,1
37.4768,126.9856,1
37.4783,126.986,1
37.4783,126.986,1
37.4783,126.986,1
37.4783,126.986,1
37.4824,126.9841,1
37.4824,126.9841,1
37.4824,126.9841,1
37.4852,126.9913,1
37.4852,126.9914,1
37.4851,126.9914,1
37.4852,126.9914,1
37.4826,126.9937,1
37.4826,126.9937,1
37.4826,126.9937,1
37.4826,126.9937,1
37.4875,126.9963,1
37.4875,126.9963,1
37.4875,126.9963,1
37.4875,126.9963,1
37.4872,126.994,1
37.4872,126.994,1
37.4947,126.9868,1
37.4955,126.9865,1
37.4955,126.9865,1
37.4954,126.9865,1
37.4955,126.9865,1
37.4948,126.9962,1
37.4949,126.9963,1
37.4948,126.9963,1
37.4948,126.9963,1
37.4969,126.9995,1
37.4969,126.9995,1
37.4969,126.9995,1
37.4969,126.9995,1
37.4987,126.9978,1
37.4987,126.9978,1
37.4987,126.9978,1
37.4987,126.9978,1
37.4987,126.9978,1
37.51,127.0032,1
37.51,127.0032,1
37.51,127.0032,1
37.51,127.0032,1
37.5043,127.0214,1
37.5043,127.0214,1
37.5043,127.0214,1
37.5092,127.0205,1
37.5092,127.0205,1
37.5092,127.0205,1
37.5092,127.0205,1
37.5134,127.0102,1
37.5134,127.0101,1
37.5134,127.0101,1
37.5134,127.0101,1
37.5114,127.0164,1
37.5114,127.0164,1
37.5114,127.0164,1
37.5133,127.0171,1
37.5133,127.0171,1
37.5133,127.0171,1
37.5148,127.0175,1
37.5149,127.0175,1
37.5148,127.0175,1
37.5149,127.0175,1
37.5149,127.0175,1
37.5007,127.0262,1
37.5007,127.0262,1
37.5007,127.0262,1
37.5004,127.0263,1
37.5004,127.0263,1
37.5004,127.0263,1
37.4999,127.0266,1
37.4999,127.0266,1
37.4999,127.0266,1
37.4972,127.0187,1
37.4972,127.0186,1
37.4972,127.0187,1
37.4991,127.0208,1
37.4991,127.0207,1
37.4905,127.0092,1
37.4905,127.0092,1
37.4905,127.0092,1
37.4905,127.0092,1
37.4791,127.0085,1
37.4791,127.0085,1
37.4791,127.0085,1
37.4791,127.0085,1
37.4905,127.0136,1
37.4905,127.0136,1
37.4905,127.0136,1
37.4905,127.0136,1
37.4916,127.0117,1
37.4916,127.0116,1
37.4916,127.0117,1
37.4916,127.0117,1
37.4916,127.0117,1
37.4916,127.0117,1
37.4916,127.0117,1
37.4888,127.0068,1
37.4888,127.0068,1
37.4888,127.0068,1
37.4821,127.009,1
37.4821,127.009,1
37.4821,127.009,1
37.4821,127.009,1
37.4808,127.0115,1
37.4807,127.0116,1
37.4808,127.0115,1
37.4852,127.0308,1
37.4852,127.0308,1
37.492,127.0161,1
37.492,127.016,1
37.492,127.0161,1
37.4878,127.0163,1
37.4878,127.0163,1
37.4878,127.0163,1
37.4878,127.0163,1
37.4878,127.0163,1
37.4869,127.0209,1
37.4869,127.0209,1
37.487,127.0209,1
37.487,127.0209,1
37.4547,127.0528,1
37.4546,127.0528,1
37.4546,127.0527,1
37.4546,127.0528,1
37.4546,127.0528,1
37.4761,127.045,1
37.4761,127.045,1
37.4761,127.0449,1
37.474,127.0416,1
37.474,127.0416,1
37.474,127.0416,1
37.474,127.0416,1
37.4724,127.0244,1
37.4724,127.0244,1
37.4724,127.0244,1
37.4834,127.0375,1
37.4834,127.0375,1
37.4834,127.0375,1
37.4834,127.0375,1
37.4905,126.986,1
37.4906,126.986,1
37.4905,126.986,1
37.4905,126.986,1
37.4893,126.9857,1
37.4893,126.9857,1
37.48,126.9994,1
37.48,126.9994,1
37.48,126.9994,1
37.48,126.9994,1
37.4763,127.0026,1
37.4764,127.0026,1
37.4763,127.0026,1
37.4811,126.9841,1
37.4811,126.9841,1
37.4811,126.9841,1
37.4736,126.9835,1
37.4735,126.9836,1
37.4736,126.9836,1
37.4736,126.9836,1
37.4805,126.9849,1
37.4805,126.9849,1
37.4805,126.9849,1
37.4805,126.9849,1
37.4805,126.9849,1
37.4805,126.9849,1
37.4805,126.9849,1
37.4805,126.9849,1
37.4885,126.9985,1
37.4885,126.9985,1
37.4885,126.9985,1
37.489,126.9986,1
37.489,126.9986,1
37.489,126.9986,1
37.489,126.9986,1
37.489,126.9986,1
37.494,126.9845,1
37.494,126.9845,1
37.494,126.9845,1
37.494,126.9845,1
37.4984,126.9958,1
37.4984,126.9959,1
37.4984,126.9959,1
37.4953,127.0006,1
37.4953,127.0006,1
37.4953,127.0006,1
37.5049,126.9941,1
37.505,126.9941,1
37.505,126.9941,1
37.5049,126.9941,1
37.5065,126.9964,1
37.5065,126.9964,1
37.5065,126.9964,1
37.5065,126.9964,1
37.5064,127.02,1
37.5064,127.02,1
37.5064,127.02,1
37.5099,127.019,1
37.5099,127.0185,1
37.5099,127.0185,1
37.5099,127.0185,1
37.5035,127.0156,1
37.5035,127.0156,1
37.5035,127.0156,1
37.5035,127.0156,1
37.5086,127.0186,1
37.5086,127.0186,1
37.4995,126.99,1
37.4995,126.99,1
37.4995,126.99,1
37.4995,126.99,1
37.5032,126.9861,1
37.5032,126.9861,1
37.5032,126.9861,1
37.5032,126.9861,1
37.5135,127.0156,1
37.5135,127.0156,1
37.5135,127.0156,1
37.4875,127.0061,1
37.4875,127.0062,1
37.4875,127.0062,1
37.4875,127.0062,1
37.4854,127.0027,1
37.4854,127.0027,1
37.4854,127.0027,1
37.4871,127.0299,1
37.4871,127.03,1
37.4871,127.03,1
37.486,127.0322,1
37.486,127.0322,1
37.4865,127.0319,1
37.4865,127.0319,1
37.4865,127.0319,1
37.4923,127.0218,1
37.4923,127.0217,1
37.4923,127.0217,1
37.4847,127.0283,1
37.4473,127.0581,1
37.4472,127.0581,1
37.4473,127.0581,1
37.4441,127.0568,1
37.4441,127.0568,1
37.4441,127.0568,1
37.4441,127.0568,1
37.4686,127.0426,1
37.4686,127.0426,1
37.4686,127.0426,1
37.4686,127.0426,1
37.4742,127.0463,1
37.4742,127.0463,1
37.4742,127.0463,1
37.4742,127.0463,1
37.467,127.0206,1
37.467,127.0206,1
37.467,127.0206,1
37.467,127.0206,1
37.4821,127.039,1
37.4821,127.039,1
37.4822,127.039,1
37.4844,127.0398,1
37.4844,127.0398,1
37.4844,127.0398,1
37.4828,127.0379,1
37.4828,127.0379,1
37.4828,127.0379,1
37.4905,126.9967,1
37.4905,126.9967,1
37.4905,126.9967,1
37.4905,126.9967,1
37.4924,126.9947,1
37.4924,126.9947,1
37.4924,126.9947,1
37.4924,126.9947,1
37.4914,126.9923,1
37.4914,126.9923,1
37.4914,126.9922,1
37.4914,126.9922,1
37.4789,127.0024,1
37.4789,127.0024,1
37.4789,127.0024,1
37.4771,126.9936,1
37.4772,126.9936,1
37.4771,126.9936,1
37.4772,126.9936,1
37.4762,126.9876,1
37.4762,126.9876,1
37.4762,126.9876,1
37.4762,126.9876,1
37.4661,126.9889,1
37.466,126.9889,1
37.466,126.9889,1
37.466,126.9889,1
37.4778,126.9839,1
37.4778,126.9839,1
37.4778,126.9838,1
37.4781,126.9839,1
37.4778,126.9839,1
37.4864,126.9971,1
37.4864,126.9971,1
37.4863,126.9971,1
37.4931,126.9878,1
37.4931,126.9878,1
37.4931,126.9878,1
37.4931,126.9878,1
37.4973,127.0006,1
37.4973,127.0006,1
37.4973,127.0006,1
37.4973,127.0006,1
37.5049,127.0197,1
37.5049,127.0197,1
37.5049,127.0197,1
37.5049,127.0197,1
37.5044,127.0205,1
37.5044,127.0205,1
37.5044,127.0205,1
37.5044,127.0205,1
37.5076,127.0212,1
37.5077,127.0212,1
37.5076,127.0212,1
37.5066,127.0183,1
37.5065,127.0183,1
37.5061,127.0185,1
37.5061,127.0185,1
37.5061,127.0185,1
37.5077,127.0198,1
37.507,127.02,1
37.507,127.02,1
37.507,127.02,1
37.507,127.02,1
37.5079,127.0189,1
37.5079,127.0189,1
37.5079,127.0189,1
37.5079,127.0189,1
37.5032,126.9807,1
37.5032,126.9807,1
37.5032,126.9807,1
37.5032,126.9807,1
37.5016,126.9876,1
37.5016,126.9876,1
37.5016,126.9876,1
37.5016,126.9875,1
37.5016,126.9876,1
37.5022,126.9865,1
37.5022,126.9865,1
37.5022,126.9865,1
37.5022,126.9865,1
37.511,127.0189,1
37.511,127.0189,1
37.511,127.0189,1
37.511,127.0189,1
37.5127,127.0195,1
37.5127,127.0195,1
37.5127,127.0195,1
37.5112,127.0176,1
37.5112,127.0176,1
37.5112,127.0176,1
37.5112,127.0176,1
37.498,127.0216,1
37.498,127.0216,1
37.498,127.0216,1
37.498,127.0216,1
37.4851,127.0059,1
37.4851,127.0059,1
37.4851,127.0059,1
37.4844,127.0095,1
37.4844,127.0095,1
37.4844,127.0095,1
37.4844,127.0095,1
37.4838,127.0129,1
37.4839,127.0129,1
37.4839,127.0129,1
37.4844,127.0285,1
37.4844,127.0285,1
37.4844,127.0285,1
37.4869,127.031,1
37.4869,127.031,1
37.4869,127.031,1
37.4861,127.0264,1
37.4861,127.0264,1
37.4861,127.0264,1
37.4861,127.0264,1
37.4886,127.0239,1
37.4886,127.0239,1
37.4886,127.0239,1
37.4866,127.0239,1
37.4867,127.0239,1
37.4866,127.0239,1
37.4866,127.0239,1
37.455,127.0541,1
37.455,127.0541,1
37.455,127.0541,1
37.4356,127.0683,1
37.4356,127.0683,1
37.4356,127.0683,1
37.4356,127.0683,1
37.4464,127.0586,1
37.4463,127.0586,1
37.4463,127.0586,1
37.4581,127.0713,1
37.458,127.0713,1
37.4581,127.0713,1
37.458,127.0713,1
37.4562,127.0652,1
37.4562,127.0652,1
37.4562,127.0653,1
37.4615,127.0901,1
37.4615,127.0901,1
37.4615,127.0901,1
37.4615,127.0901,1
37.4616,127.0901,1
37.4615,127.0901,1
37.4545,127.0653,1
37.4545,127.0653,1
37.4583,127.0565,1
37.4583,127.0565,1
37.4717,127.041,1
37.4717,127.0409,1
37.4717,127.041,1
37.4711,127.0474,1
37.4711,127.0474,1
37.4711,127.0474,1
37.4711,127.0474,1
37.4691,127.0451,1
37.4691,127.0451,1
37.4691,127.0451,1
37.4689,127.0474,1
37.4689,127.0474,1
37.4689,127.0474,1
37.4542,127.0499,1
37.4542,127.0499,1
37.4542,127.0499,1
37.4542,127.0499,1
37.4679,127.0451,1
37.4678,127.045,1
37.4678,127.0451,1
37.4701,127.046,1
37.4701,127.046,1
37.4701,127.046,1
37.4701,127.046,1
37.4714,127.048,1
37.4714,127.048,1
37.4714,127.048,1
37.4714,127.048,1
37.4755,127.0422,1
37.4755,127.0422,1
37.4755,127.0422,1
37.4839,127.0373,1
37.4839,127.0373,1
37.4839,127.0373,1
37.4806,127.0425,1
37.4806,127.0425,1
37.4806,127.0425,1
37.4806,127.0425,1
37.4798,127.0401,1
37.4798,127.0402,1
37.4798,127.0402,1
37.4811,127.0401,1
37.4811,127.0401,1
37.4811,127.0401,1
37.4811,127.0401,1
37.4762,127.0371,1
37.4761,127.0371,1
37.4761,127.0371,1
37.4762,127.0371,1
37.4825,127.042,1
37.4825,127.042,1
37.4826,127.042,1
37.4834,127.039,1
37.4835,127.039,1
37.4835,127.039,1
37.4689,127.0247,1
37.4689,127.0247,1
37.4693,127.025,1
37.4693,127.0251,1
37.4693,127.0251,1
37.4914,126.9938,1
37.4913,126.9938,1
37.4914,126.9938,1
37.4914,126.9938,1
37.4876,126.985,1
37.4875,126.985,1
37.4876,126.985,1
37.4788,126.9914,1
37.4788,126.9914,1
37.4788,126.9914,1
37.4762,126.9894,1
37.4762,126.9894,1
37.4763,126.9894,1
37.4762,126.9894,1
37.4755,126.9933,1
37.4755,126.9933,1
37.4755,126.9933,1
37.4784,126.9927,1
37.4781,126.9922,1
37.4782,126.9923,1
37.4782,126.9923,1
37.4781,126.9923,1
37.4776,126.9994,1
37.4776,126.9994,1
37.4776,126.9994,1
37.4808,127.0003,1
37.4808,127.0003,1
37.4809,127.0003,1
37.4774,126.9885,1
37.4774,126.9885,1
37.4774,126.9885,1
37.4774,126.9885,1
37.4817,126.987,1
37.4817,126.987,1
37.4817,126.987,1
37.4817,126.987,1
37.4812,126.9914,1
37.4812,126.9914,1
37.4812,126.9914,1
37.4812,126.9914,1
37.4822,126.9908,1
37.4826,126.9913,1
37.4826,126.9913,1
37.4826,126.9913,1
37.4785,126.9876,1
37.4785,126.9876,1
37.4785,126.9876,1
37.465,126.9894,1
37.465,126.9894,1
37.465,126.9894,1
37.479,126.9859,1
37.479,126.9859,1
37.479,126.9859,1
37.4797,126.9857,1
37.4797,126.9857,1
37.4799,126.9853,1
37.4799,126.9853,1
37.4799,126.9853,1
37.4809,126.9834,1
37.4809,126.9834,1
37.4848,126.9843,1
37.4848,126.9843,1
37.4848,126.9843,1
37.4848,126.9843,1
37.4883,126.9971,1
37.4883,126.9971,1
37.4883,126.9971,1
37.4883,126.9971,1
37.4856,126.9918,1
37.4856,126.9918,1
37.4856,126.9918,1
37.4864,126.9936,1
37.4864,126.9936,1
37.4864,126.9936,1
37.4864,126.9936,1
37.4843,126.9919,1
37.4843,126.9919,1
37.4843,126.9919,1
37.4843,126.9919,1
37.4843,126.9919,1
37.4848,126.9931,1
37.4847,126.9931,1
37.4847,126.9931,1
37.4848,126.9931,1
37.4852,126.9943,1
37.4853,126.9943,1
37.4852,126.9944,1
37.4852,126.9943,1
37.4834,126.9933,1
37.4834,126.9932,1
37.4834,126.9932,1
37.4834,126.9933,1
37.4839,126.9945,1
37.4839,126.9945,1
37.4839,126.9945,1
37.4839,126.9945,1
37.482,126.9934,1
37.482,126.9934,1
37.482,126.9934,1
37.482,126.9934,1
37.4825,126.9946,1
37.4825,126.9946,1
37.4825,126.9946,1
37.4825,126.9946,1
37.4811,126.994,1
37.4811,126.994,1
37.4811,126.994,1
37.4811,126.994,1
37.4815,126.9952,1
37.4815,126.9952,1
37.4815,126.9953,1
37.4815,126.9953,1
37.4814,126.9968,1
37.4814,126.9968,1
37.4943,126.9905,1
37.4942,126.9905,1
37.4942,126.9905,1
37.4952,126.9845,1
37.4952,126.9845,1
37.4952,126.9845,1
37.4952,126.9845,1
37.4952,126.9845,1
37.4915,126.9862,1
37.4916,126.9862,1
37.4915,126.9858,1
37.4915,126.9858,1
37.4915,126.9858,1
37.4953,126.9894,1
37.4953,126.9894,1
37.4953,126.9894,1
37.4927,126.9844,1
37.4927,126.9844,1
37.4927,126.9844,1
37.4927,126.9844,1
37.4925,126.986,1
37.4925,126.986,1
37.4925,126.986,1
37.4925,126.986,1
37.4942,127.0006,1
37.4942,127.0006,1
37.4942,127.0006,1
37.4942,127.0006,1
37.4974,126.9921,1
37.4974,126.9921,1
37.4974,126.9921,1
37.4974,126.9921,1
37.495,126.998,1
37.495,126.998,1
37.495,126.9979,1
37.495,126.998,1
37.496,127.0,1
37.496,127.0001,1
37.496,127.0,1
37.496,127.0,1
37.4993,127.0001,1
37.4993,127.0001,1
37.4993,127.0001,1
37.4946,127.0023,1
37.4946,127.0023,1
37.4946,127.0023,1
37.4937,127.0,1
37.4937,127.0,1
37.4937,127.0,1
37.4948,126.9999,1
37.4948,126.9999,1
37.4948,126.9999,1
37.4948,126.9999,1
37.4948,126.9999,1
37.4968,126.9961,1
37.4968,126.9961,1
37.4968,126.9961,1
37.4979,126.9961,1
37.4979,126.9961,1
37.4979,126.9961,1
37.4979,126.9961,1
37.5083,127.0201,1
37.5083,127.0201,1
37.5083,127.0201,1
37.5092,127.0176,1
37.5093,127.0176,1
37.5093,127.0176,1
37.5093,127.0187,1
37.5093,127.0187,1
37.5093,127.0187,1
37.5093,127.0187,1
37.5068,127.0193,1
37.5068,127.0193,1
37.5068,127.0193,1
37.5068,127.0193,1
37.5168,127.0185,1
37.5165,127.018,1
37.5165,127.018,1
37.5165,127.018,1
37.5165,127.018,1
37.5147,127.019,1
37.5147,127.019,1
37.5147,127.019,1
37.5147,127.019,1
37.5138,127.0161,1
37.5139,127.0161,1
37.5138,127.0161,1
37.5138,127.0161,1
37.5143,127.0076,1
37.5143,127.0076,1
37.5143,127.0076,1
37.5118,127.0186,1
37.5118,127.0186,1
37.5118,127.0186,1
37.5118,127.0186,1
37.4993,127.0171,1
37.4993,127.0171,1
37.5005,127.0256,1
37.5006,127.0256,1
37.5006,127.0256,1
37.5006,127.0256,1
37.5006,127.0256,1
37.4957,127.0148,1
37.4957,127.0147,1
37.4957,127.0147,1
37.4957,127.0148,1
37.498,127.0268,1
37.498,127.0268,1
37.498,127.0268,1
37.498,127.0268,1
37.5017,127.0246,1
37.5017,127.0245,1
37.5017,127.0246,1
37.5017,127.0246,1
37.4893,127.0112,1
37.4893,127.0112,1
37.4893,127.0112,1
37.4893,127.0112,1
37.4871,127.0069,1
37.487,127.0074,1
37.487,127.0074,1
37.487,127.0074,1
37.4816,127.0073,1
37.4816,127.0073,1
37.4816,127.0073,1
37.4832,127.0138,1
37.4832,127.0138,1
37.4832,127.0138,1
37.4888,127.0123,1
37.4888,127.0123,1
37.4888,127.0123,1
37.4888,127.0123,1
37.4866,127.0062,1
37.4866,127.0062,1
37.4866,127.0062,1
37.4848,127.0084,1
37.4848,127.0084,1
37.4848,127.0084,1
37.4829,127.0131,1
37.4829,127.0131,1
37.4832,127.0131,1
37.4817,127.0066,1
37.4817,127.0066,1
37.4817,127.0066,1
37.4885,127.0302,1
37.4885,127.0302,1
37.4885,127.0302,1
37.4885,127.0302,1
37.4873,127.0308,1
37.4873,127.0308,1
37.4873,127.0308,1
37.4873,127.0308,1
37.4878,127.0277,1
37.4869,127.0268,1
37.4869,127.0268,1
37.4869,127.0268,1
37.4869,127.0268,1
37.49,127.0223,1
37.49,127.0222,1
37.49,127.0223,1
37.4842,127.0225,1
37.4842,127.0225,1
37.4842,127.0225,1
37.4944,127.0195,1
37.4944,127.0195,1
37.4944,127.0195,1
37.4944,127.0195,1
37.4878,127.018,1
37.4878,127.018,1
37.4878,127.018,1
37.485,127.0247,1
37.485,127.0246,1
37.5084,127.0218,1
37.5084,127.0219,1
37.5084,127.0219,1
37.5084,127.0219,1
37.5059,127.0221,1
37.5059,127.0221,1
37.505,127.0211,1
37.505,127.0211,1
37.505,127.0211,1
37.505,127.0211,1
37.5058,127.0194,1
37.5058,127.0194,1
37.5058,127.0194,1
37.5058,127.0194,1
37.5036,127.0193,1
37.5036,127.0194,1
37.5036,127.0193,1
37.4991,127.0204,1
37.5005,127.0201,1
37.5004,127.0189,1
37.5004,127.0189,1
37.4869,127.0141,1
37.4869,127.0141,1
37.4869,127.0141,1
37.4831,126.9855,1
37.4831,126.9855,1
37.4831,126.9855,1
37.4831,126.9855,1
37.4788,126.9851,1
37.4788,126.9851,1
37.4788,126.9851,1
37.4788,126.9851,1
37.4788,126.9851,1
37.4788,126.9851,1
37.4862,127.0212,1
37.4863,127.0212,1
37.4862,127.0212,1
37.4862,127.0212,1
37.4862,127.0212,1
37.4644,127.0853,1
37.4644,127.0853,1
37.4644,127.0853,1
37.4644,127.0853,1
37.4739,127.0428,1
37.4738,127.0428,1
37.4739,127.0428,1
37.4738,127.0428,1
37.483,127.0368,1
37.483,127.0368,1
37.483,127.0368,1
37.483,127.0368,1
37.483,127.0368,1
37.4858,126.9843,1
37.4858,126.9843,1
37.4859,126.9843,1
37.4858,126.9843,1
37.4859,126.9843,1
37.4767,127.0045,1
37.4767,127.0045,1
37.4767,127.0045,1
37.4767,127.0045,1
37.4741,126.9929,1
37.4741,126.9929,1
37.4741,126.9929,1
37.4741,126.9929,1
37.4806,126.9942,1
37.4806,126.9942,1
37.4806,126.9942,1
37.4806,126.9942,1
37.497,126.9834,1
37.497,126.9834,1
37.497,126.9834,1
37.4971,126.9975,1
37.4971,126.9975,1
37.4971,126.9975,1
37.4971,126.9976,1
37.497,126.9975,1
37.5068,127.0062,1
37.5068,127.0062,1
37.5068,127.0062,1
37.5068,127.0062,1
37.4984,126.9892,1
37.4984,126.9892,1
37.4984,126.9892,1
37.4988,127.0175,1
37.4988,127.0175,1
37.4988,127.0175,1
37.4988,127.0175,1
37.4836,127.017,1
37.4836,127.017,1
37.4836,127.017,1
37.4914,127.0139,1
37.4914,127.0139,1
37.4914,127.0139,1
37.4914,127.0139,1
37.4952,127.0286,1
37.4953,127.0286,1
37.4952,127.0286,1
37.4952,127.0286,1
37.4953,127.0286,1
37.4876,127.0268,1
37.4875,127.0268,1
37.4875,127.0268,1
37.4875,127.0268,1
37.4875,127.0268,1
37.4844,127.024,1
37.4844,127.024,1
37.4844,127.024,1
37.4844,127.024,1
37.487,126.9998,1
37.487,126.9998,1
37.487,126.9998,1
37.487,126.9998,1
37.5139,127.02,1
37.5139,127.02,1
37.5139,127.02,1
37.5139,127.02,1
37.5139,127.0199,1
37.5139,127.02,1
37.4984,126.9931,1
37.4984,126.9931,1
37.4984,126.9931,1
37.4984,126.9931,1
37.4984,126.9931,1
37.4892,127.0298,1
37.4892,127.0298,1
37.4892,127.0298,1
