latitude,longitude,name
37.458229,126.896205,금나래초등학교
37.451672,126.916887,동광초등학교
37.452434,126.914914,탑동초등학교
37.45465,126.912623,금천초등학교
37.458595,126.888356,안천초등학교
37.5060798,126.9535841,강남초등학교
37.4932600531,126.936019646,연꽃어린이집
37.5100908,126.9537363,본동초등학교
37.5005994,126.9253563,대림초등학교
37.4822359,126.9785565,남사초등학교
37.4830324,126.9787548,다문화어린이집
37.4827683,126.9774988,참사랑어린이집
37.4942206,126.9770792,동작초등학교
37.4960102,126.9817887,하랑숲유치원
37.5089070338,126.932975132,영화초등학교
37.5105474,126.9485347,영본초등학교
37.5082455,126.9433211,동아유치원
37.5095412,126.9477571,시현유치원
37.5069456,126.9512421,예담어린이집
37.4886163,126.9651073,신남성초등학교
37.4851433,126.972394,문화어린이집
37.4885888366,126.97206659,양지어린이집
37.4844848,126.9758314,남성초등학교
37.4882193,126.975172,삼일초등학교
37.4816149,126.9793688,동그라미유치원
37.4807693,126.9806795,아롱다롱어린이집
37.5035024,126.9496786,강남유치원
37.5013154,126.9514916,상도유치원
37.498045856,126.950282576,샛별유치원
37.4949853,126.9527374,상현초등학교
37.5031946,126.9602147,은로초등학교
37.505334,126.960245,중대부속초등학교
37.496778,126.9352939,성대어린이집
37.4986394,126.9370792,승혜유치원
37.4997141,126.9373558,상도초등학교
37.4977312,126.933186,은혜유치원
37.4821306,126.9660323,행림초등학교
37.4829857,126.9672688,우리어린이집
37.4891543,126.9073747,양문유치원
37.4889831201,126.914842462,문창초등학교
37.5102562,126.9265808,신길초등학교
37.4973908382,126.944257806,노벨어린이집
37.4956159,126.941139,행복유치원
37.4975519,126.9444263,상아유치원
37.4991639,126.9466497,삼성특수학교
37.5024623,126.9464077,상도어린이집
37.4952734402,126.911691628,요요유치원
37.4957958,126.9160739,보라매초등학교
37.4992729,126.9263253,은하어린이집
37.4983617,126.9211621,사랑유치원
37.50881,126.9318509,영재어린이집
37.5045718,126.9229536,꿈나무어린이집
37.5089258,126.929207,열림유치원
37.5004006,126.9440809,신상도초등학교
37.5113579,126.9409291,노량진초등학교
37.5089816,126.9426084,벧엘유치원
37.5014791,126.9399433,성모유치원
37.5084802,126.9650367,흑석초등학교
37.5064905,126.955905,중대부속유치원
37.5088159,126.9603799,명수유치원
37.5046357172,126.965111957,큰별어린이집
37.5426573,126.9364116,신석어린이집
37.5442479,126.937809,신석초교
37.5384272,126.9494344,마포초교
37.5395033569,126.951590224,삼성그린유치원
37.538243,126.950425,연화어린이집
37.546231,126.9374573,성결유치원
37.5379978285,126.945485786,진선미어린이집
37.5457002,126.9537786,공덕초교
37.5402588,126.9538738,새현대유치원
37.5796975,126.8821522,상지초교
37.5796975,126.882158,상지초교병설유치원
37.580353,126.8811065,월드유치원
37.5855241,126.880641,하늘초교
37.542499,126.9461953,염리초교
37.4767682,126.9890543,서초중앙어린이집
37.4907387,126.9865099,아람마주이야기어린이집
37.4963529,126.9898009,서래병설유치원
37.4871653,126.9874257,방배병설유치원
37.4783196,126.9845727,이수초등학교
37.4889507,126.9884182,새순유치원
37.5027416,126.9910992,반포병설유치원
37.502792,126.9910688,반포초등학교
37.4657896,126.9887801,남태령어린이집
37.4763718,126.9901376,방현초등학교
37.535612,126.825367,파란들어린이집
37.531315,126.8247283,서울SOS어린이집
37.5297015,126.835746,세진어린이집
37.530862,126.8358401,사슴유치원
37.53779,126.8241074,광영유치원
37.6665061,127.0813434,덕암초교
37.529559,126.8299687,신원초교
37.5277047,126.834015,곰달래어린이집
37.523505,126.837462,푸르미어린이집
37.522058,126.835878,파랑새어린이집
37.520698,126.840067,지원어린이집
37.512419,126.839855,계상유치원
37.510903,126.868561589,신나는어린이집
37.5062064,126.8651243,어린이의정원유치원
37.5149985,126.8725405,세화유치원
37.5269904,126.8730106,목운초교
37.533911,126.8809454,원일유치원
37.5345944,126.8847018,한서유치원
37.5131601,126.8605838,목성유치원
37.5224861,126.8721597,목동초교
37.5221328065,126.877790964,등대유치원
37.5231041,126.872139,꿈나래어린이집
37.517160626,126.856553,해바라기어린이집
37.5100874,126.8599994,계남초교
37.515519,126.871488,양천삼성어린이집
37.5292499793,126.867095007,빛나유치원
37.5118348,126.8699775,갈산초교
37.5230403,126.862391,푸른유치원
37.5236502,126.8616404,양목초교
37.523939,126.862155,은혜어린이집
37.513600678,126.869706197,은정초교
37.523899,126.8671743,서정초교
37.5341289,126.8730672,아란유치원
37.539193,126.8794362,수영유치원
37.5205957,126.8625771,신서초교
37.5414738,126.8816618,해림유치원
37.5329094,126.8716045,목동어린이집
