month,행정동코드,행정동명,월평균_총생활인구수
2025-07,11590680,신대방2동,23538.910972988506
2025-07,11620525,보라매동,16057.704206321838
2025-07,11620545,청림동,10392.50759913793
2025-07,11620565,성현동,20976.40575603448
2025-07,11620575,행운동,22751.766107327585
2025-07,11620585,낙성대동,22658.97196566092
2025-07,11620595,청룡동,39376.34569051724
2025-07,11620605,은천동,27157.02596738506
2025-07,11620615,중앙동,13878.931772413793
2025-07,11620625,인헌동,23063.575082902298
2025-07,11620630,남현동,21886.3845704023
2025-07,11620645,서원동,20619.992446695403
2025-07,11620655,신원동,15447.861662068966
2025-07,11620665,서림동,16748.82201336207
2025-07,11620685,신사동,19350.457554597702
2025-07,11620695,신림동,27154.098735344825
2025-07,11620715,난향동,9728.96712112069
2025-07,11620725,조원동,32757.188882758623
2025-07,11620735,대학동,33251.32228908046
2025-07,11620745,삼성동,18349.52983908046
2025-07,11620765,미성동,19936.06766724138
2025-07,11620775,난곡동,16279.817355028736
2025-07,11650510,서초1동,32397.376454310346
2025-07,11650520,서초2동,47418.3221479885
2025-07,11650530,서초3동,66330.44014382183
2025-07,11650531,서초4동,41677.16835215517
2025-07,11650540,잠원동,34274.46166551724
2025-07,11650550,반포본동,5472.347161063219
2025-07,11650560,반포1동,32711.036242672413
2025-07,11650570,반포2동,24637.978998132185
2025-07,11650580,반포3동,24894.788716522988
2025-07,11650581,반포4동,45483.70965043104
2025-07,11650590,방배본동,17680.02045531609
2025-07,11650600,방배1동,19491.51247974138
2025-07,11650610,방배2동,18002.439225000002
2025-07,11650620,방배3동,22091.668400574712
2025-07,11650621,방배4동,25711.021782471264
2025-07,11650651,양재1동,55454.42821206897
2025-07,11650652,양재2동,38182.20550431035
2025-07,11650660,내곡동,24779.888290086205
2025-07,11680510,신사동,35222.78447974138
2025-07,11680521,논현1동,41184.90717356322
2025-07,11680531,논현2동,47651.27836537356
2025-07,11680545,압구정동,41723.48552744253
2025-07,11680565,청담동,40131.70618821839
2025-07,11680580,삼성1동,43973.382665517245
2025-07,11680590,삼성2동,39353.723239080464
2025-07,11680600,대치1동,27719.917375718393
2025-07,11680610,대치2동,55772.12553807471
2025-07,11680630,대치4동,43272.82559339081
2025-07,11680640,역삼1동,105726.47777543103
2025-07,11680650,역삼2동,55559.79492227011
2025-07,11680655,도곡1동,43519.77663663793
2025-07,11680656,도곡2동,28762.763320545975
2025-07,11680660,개포1동,24861.60295560345
2025-07,11680670,개포2동,32185.89519827586
2025-07,11680690,개포4동,15737.897443534483
2025-07,11680700,세곡동,45845.14356393678
2025-07,11680720,일원본동,23022.796729166665
2025-07,11680730,일원1동,14171.049041954022
2025-07,11680740,일원2동,18704.791310632183
2025-07,11680750,수서동,24013.299991954023
2025-07,11710510,풍납1동,14264.086266091956
2025-07,11710520,풍납2동,32248.612257327586
2025-07,11710531,거여1동,11805.828178448277
2025-07,11710532,거여2동,17638.168646551723
2025-07,11710540,마천1동,9184.24217341954
2025-07,11710550,마천2동,13275.576999281608
2025-07,11710561,방이1동,16028.326945977013
2025-07,11710562,방이2동,36004.51955344828
2025-07,11710566,오륜동,19837.526275718392
2025-07,11710570,오금동,36712.49894755747
2025-07,11710580,송파1동,25514.644458908046
2025-07,11710590,송파2동,16536.57786091954
2025-07,11710600,석촌동,26969.47093520115
2025-07,11710610,삼전동,27480.792926005746
2025-07,11710620,가락본동,41591.480053735635
2025-07,11710631,가락1동,31186.220380890805
2025-07,11710632,가락2동,23024.29165488506
2025-07,11710641,문정1동,22493.34490215517
2025-07,11710642,문정2동,41810.800690517244
2025-07,11710646,장지동,31389.71301321839
2025-07,11710647,위례동,44793.44873117816
2025-07,11710650,잠실본동,36000.100868965514
2025-07,11710670,잠실2동,34462.923236206894
2025-07,11710680,잠실3동,45856.58050948276
2025-07,11710690,잠실4동,20166.592478448278
2025-07,11710710,잠실6동,42272.114684051725
2025-07,11710720,잠실7동,10125.480492097702
2025-07,11740515,강일동,49835.287353879314
2025-07,11740520,상일동,41521.73716422414
2025-07,11740530,명일1동,25021.73367183908
2025-07,11740540,명일2동,14980.902233908046
2025-07,11740550,고덕1동,24031.308346551727
2025-07,11740560,고덕2동,23143.92108606322
2025-07,11740570,암사1동,27913.20444683908
2025-07,11740580,암사2동,14278.59206091954
2025-07,11740590,암사3동,13314.684405747126
2025-07,11740600,천호1동,31295.816903017243
2025-07,11740610,천호2동,43498.99076824713
2025-07,11740620,천호3동,27998.006530747127
2025-07,11740640,성내1동,21969.119137212645
2025-07,11740650,성내2동,23714.609329022987
2025-07,11740660,성내3동,27923.54740933908
2025-07,11740685,길동,60567.91135445402
2025-07,11740690,둔촌1동,27506.31406479885
2025-07,11740700,둔촌2동,25385.12546867816
2025-08,11110515,청운효자동,15253.51178172043
2025-08,11110530,사직동,24825.194991801076
2025-08,11110540,삼청동,6087.228900672043
2025-08,11110550,부암동,10378.65326048387
2025-08,11110560,평창동,18085.039946639787
2025-08,11110570,무악동,6281.003963172043
2025-08,11110580,교남동,7437.813480376343
2025-08,11110600,가회동,5525.6261454301075
2025-08,11110615,종로1?2?3?4가동,59556.806660618284
2025-08,11110630,종로5?6가동,13091.559765591399
2025-08,11110640,이화동,27325.068777016128
2025-08,11110650,혜화동,27003.43992876344
2025-08,11110670,창신1동,7524.647407661289
2025-08,11110680,창신2동,7056.539442338709
2025-08,11110690,창신3동,3457.9218010752684
2025-08,11110700,숭인1동,7743.641425537634
2025-08,11110710,숭인2동,11386.340330510753
2025-08,11140520,소공동,26347.060819892475
2025-08,11140540,회현동,25316.774910349464
2025-08,11140550,명동,37379.85531034946
2025-08,11140570,필동,12937.987934274193
2025-08,11140580,장충동,10566.24435107527
2025-08,11140590,광희동,24375.081748924727
2025-08,11140605,을지로동,15530.598728091398
2025-08,11140615,신당동,18255.461122177418
2025-08,11140625,다산동,14716.702020295697
2025-08,11140635,약수동,13916.000918951615
2025-08,11140645,청구동,8838.493366666666
2025-08,11140650,신당5동,6529.687334274194
2025-08,11140665,동화동,12093.902954973119
2025-08,11140670,황학동,11799.589528360217
2025-08,11140680,중림동,8778.242801478495
2025-08,11170510,후암동,12492.694420967742
2025-08,11170520,용산2가동,11859.75304516129
2025-08,11170530,남영동,17100.443416397848
2025-08,11170555,청파동,20932.337861021504
2025-08,11170560,원효로1동,19039.400678225804
2025-08,11170570,원효로2동,14493.196332258065
2025-08,11170580,효창동,9284.472705107526
2025-08,11170590,용문동,7330.992313978495
2025-08,11170625,한강로동,54506.10896962365
2025-08,11170630,이촌1동,24370.30453830645
2025-08,11170640,이촌2동,7205.4229884408605
2025-08,11170650,이태원1동,11968.663781317204
2025-08,11170660,이태원2동,10535.882049596774
2025-08,11170685,한남동,27453.608361559138
2025-08,11170690,서빙고동,14315.629952419355
2025-08,11170700,보광동,7156.610269086021
2025-08,11200520,왕십리2동,14989.28364516129
2025-08,11200535,왕십리도선동,28251.990535215053
2025-08,11200540,마장동,18764.086337365592
2025-08,11200550,사근동,21300.29620564516
2025-08,11200560,행당1동,28856.64240685484
2025-08,11200570,행당2동,17565.711693682795
2025-08,11200580,응봉동,10116.875098387098
2025-08,11200590,금호1가동,12581.954550268816
2025-08,11200615,금호2?3가동,19042.450952956988
2025-08,11200620,금호4가동,10782.392829435485
2025-08,11200645,옥수동,25205.475822311826
2025-08,11200650,성수1가1동,17208.663784005377
2025-08,11200660,성수1가2동,21071.94962674731
2025-08,11200670,성수2가1동,18373.365091666667
2025-08,11200690,성수2가3동,36408.01563575269
2025-08,11200720,송정동,9627.19019247312
2025-08,11200790,용답동,16929.93668830645
2025-08,11215710,화양동,35794.86794892473
2025-08,11215730,군자동,21675.56275067204
2025-08,11215740,중곡1동,14794.985754569892
2025-08,11215750,중곡2동,17860.65497862903
2025-08,11215760,중곡3동,13534.29417983871
2025-08,11215770,중곡4동,23069.00875967742
2025-08,11215780,능동,13893.236707930108
2025-08,11215810,광장동,35110.904495564515
2025-08,11215820,자양1동,22921.843594758066
2025-08,11215830,자양2동,22351.23559153226
2025-08,11215840,자양3동,24993.58547177419
2025-08,11215847,자양4동,25598.339164650537
2025-08,11215850,구의1동,21254.776871102153
2025-08,11215860,구의2동,18450.36855887097
2025-08,11215870,구의3동,28102.193072849463
2025-08,11230536,용신동,39536.17015685484
2025-08,11230545,제기동,29341.688819758063
2025-08,11230560,전농1동,32694.85375658602
2025-08,11230570,전농2동,13629.617093682795
2025-08,11230600,답십리1동,22895.113568682795
2025-08,11230610,답십리2동,20961.542077553764
2025-08,11230650,장안1동,34167.973419220434
2025-08,11230660,장안2동,28537.077156586023
2025-08,11230705,청량리동,19630.894974596773
2025-08,11230710,회기동,15999.353036827955
2025-08,11230720,휘경1동,16772.507635887097
2025-08,11230730,휘경2동,17260.886934139788
2025-08,11230740,이문1동,24091.290621505374
2025-08,11230750,이문2동,12110.735248387098
2025-08,11260520,면목2동,18316.76397016129
2025-08,11260540,면목4동,15042.328218548386
2025-08,11260550,면목5동,11276.66052110215
2025-08,11260565,면목본동,27306.89294395161
2025-08,11260570,면목7동,15327.212140860216
2025-08,11260575,면목3?8동,19281.023564112904
2025-08,11260580,상봉1동,16622.8586422043
2025-08,11260590,상봉2동,24369.228567607526
2025-08,11260600,중화1동,14519.226509139786
2025-08,11260610,중화2동,24607.18775026882
2025-08,11260620,묵1동,25131.25452043011
2025-08,11260630,묵2동,16741.205509139785
2025-08,11260655,망우본동,38747.49882486559
2025-08,11260660,망우3동,10133.84952983871
2025-08,11260680,신내1동,33387.511253494624
2025-08,11260690,신내2동,13787.34714422043
2025-08,11290525,성북동,18994.19855
2025-08,11290555,삼선동,26489.98345094086
2025-08,11290575,동선동,22233.97770389785
2025-08,11290580,돈암1동,9732.085623924731
2025-08,11290590,돈암2동,14280.278414919354
2025-08,11290600,안암동,23323.926592607528
2025-08,11290610,보문동,13702.717923387096
2025-08,11290620,정릉1동,12505.152424865593
2025-08,11290630,정릉2동,17969.679003225807
2025-08,11290640,정릉3동,13241.609604301077
2025-08,11290650,정릉4동,16014.231381317206
2025-08,11290660,길음1동,35040.4140717742
2025-08,11290685,길음2동,18731.9799969086
2025-08,11290705,종암동,37209.07128010753
2025-08,11290715,월곡1동,27407.76687688172
2025-08,11290725,월곡2동,22692.71088024194
2025-08,11290760,장위1동,19533.343061693547
2025-08,11290770,장위2동,14132.647932123657
2025-08,11290780,장위3동,10652.693792741937
2025-08,11290810,석관동,25757.82270752688
2025-08,11305534,삼양동,21030.933024596772
2025-08,11305535,미아동,21452.06618642473
2025-08,11305545,송중동,32209.947377284945
2025-08,11305555,송천동,22165.337249731183
2025-08,11305575,삼각산동,19522.048060752688
2025-08,11305645,우이동,17339.383548521506
2025-08,11305660,인수동,25536.57738844086
2025-08,11320511,창1동,19060.81916263441
2025-08,11320512,창2동,29808.51758387097
2025-08,11320513,창3동,10327.489286290323
2025-08,11320514,창4동,26752.05937405914
2025-08,11320515,창5동,17183.31445201613
2025-08,11320521,도봉1동,16783.07229260753
2025-08,11320522,도봉2동,17664.033357930108
2025-08,11320660,쌍문1동,15049.63705389785
2025-08,11320670,쌍문2동,16424.632003360217
2025-08,11320680,쌍문3동,15927.96489045699
2025-08,11320681,쌍문4동,12501.77512688172
2025-08,11320690,방학1동,24701.86689905914
2025-08,11320700,방학2동,10441.183138978495
2025-08,11320710,방학3동,18097.295659139785
2025-08,11350560,월계1동,18705.461999059138
2025-08,11350570,월계2동,18048.214097715052
2025-08,11350580,월계3동,21701.683772580647
2025-08,11350595,공릉1동,37635.97483225806
2025-08,11350600,공릉2동,43953.56585322581
2025-08,11350611,하계1동,23745.67342325269
2025-08,11350612,하계2동,14726.172144489248
2025-08,11350619,중계본동,19077.673466935485
2025-08,11350621,중계1동,24893.714406317205
2025-08,11350624,중계4동,14705.575375
2025-08,11350625,중계2?3동,31036.40014206989
2025-08,11350630,상계1동,32233.146191801075
2025-08,11350640,상계2동,26975.023742741934
2025-08,11350665,상계3?4동,19949.95088064516
2025-08,11350670,상계5동,14762.873215188172
2025-08,11350695,상계6?7동,41751.814768548385
2025-08,11350700,상계8동,17340.421245698926
2025-08,11350710,상계9동,15814.871269758065
2025-08,11350720,상계10동,12466.290067607526
2025-08,11380510,녹번동,30175.802502553764
2025-08,11380520,불광1동,26386.787083467745
2025-08,11380530,불광2동,19557.318916801076
2025-08,11380551,갈현1동,16244.609604973119
2025-08,11380552,갈현2동,21593.623101478493
2025-08,11380560,구산동,24861.662444489248
2025-08,11380570,대조동,54345.028784811824
2025-08,11380580,응암1동,22362.868814784946
2025-08,11380590,응암2동,15379.12046532258
2025-08,11380600,응암3동,22298.520153494625
2025-08,11380625,역촌동,39313.2538811828
2025-08,11380631,신사1동,21511.38046236559
2025-08,11380632,신사2동,13810.752839112902
2025-08,11380640,증산동,12769.739694489246
2025-08,11380650,수색동,14306.638428494625
2025-08,11380690,진관동,55676.72766048387
2025-08,11410520,천연동,14001.775170026884
2025-08,11410555,북아현동,46635.68038413978
2025-08,11410565,충현동,41140.79774287635
2025-08,11410585,신촌동,49369.37251465054
2025-08,11410615,연희동,36301.16205685484
2025-08,11410620,홍제1동,22057.71695188172
2025-08,11410640,홍제3동,14841.060225134408
2025-08,11410655,홍제2동,10503.931434139784
2025-08,11410660,홍은1동,14448.383445295698
2025-08,11410685,홍은2동,20858.83279126344
2025-08,11410690,남가좌1동,9588.156522311829
2025-08,11410700,남가좌2동,20431.867267876347
2025-08,11410710,북가좌1동,12944.098794489248
2025-08,11410720,북가좌2동,27025.405802150537
2025-08,11440555,아현동,28489.198684005376
2025-08,11440565,공덕동,34024.58807473118
2025-08,11440585,도화동,16952.06710752688
2025-08,11440590,용강동,23912.52003561828
2025-08,11440600,대흥동,20698.55468521505
2025-08,11440610,염리동,19161.12553655914
2025-08,11440630,신수동,15126.596775537635
2025-08,11440655,서강동,25949.810626209677
2025-08,11440660,서교동,72185.43893615592
2025-08,11440680,합정동,19100.29050443548
2025-08,11440690,망원1동,19380.974153494622
2025-08,11440700,망원2동,15287.801061155913
2025-08,11440710,연남동,16934.91584206989
2025-08,11440720,성산1동,19924.404018951613
2025-08,11440730,성산2동,33036.715610080646
2025-08,11440740,상암동,47572.32761370968
2025-08,11470510,목1동,40159.65419596774
2025-08,11470520,목2동,21399.474725
2025-08,11470530,목3동,18216.20723857527
2025-08,11470540,목4동,16879.722141397848
2025-08,11470550,목5동,41758.24050712366
2025-08,11470560,신월1동,13987.822782526882
2025-08,11470570,신월2동,11345.10096263441
2025-08,11470580,신월3동,12619.83688252688
2025-08,11470590,신월4동,11614.944267876344
2025-08,11470600,신월5동,11014.408183870968
2025-08,11470610,신월6동,3573.387180913978
2025-08,11470611,신월7동,14023.079999731182
2025-08,11470620,신정1동,15258.158689247311
2025-08,11470630,신정2동,14128.368942204303
2025-08,11470640,신정3동,39243.719751209675
2025-08,11470650,신정4동,33249.12619704301
2025-08,11470670,신정6동,18635.793524865592
2025-08,11470680,신정7동,19862.693148387098
2025-08,11500510,염창동,29350.036912768817
2025-08,11500520,등촌1동,19406.242778494623
2025-08,11500530,등촌2동,15524.925154569892
2025-08,11500535,등촌3동,36518.735847849464
2025-08,11500540,화곡1동,47738.130026344086
2025-08,11500550,화곡2동,12548.635756451615
2025-08,11500560,화곡3동,16975.52665860215
2025-08,11500570,화곡4동,14642.22246142473
2025-08,11500590,화곡본동,26932.798276075267
2025-08,11500591,화곡6동,20313.7561844086
2025-08,11500593,화곡8동,39805.049200806454
2025-08,11500603,가양1동,42711.79875564516
2025-08,11500604,가양2동,13529.20322284946
2025-08,11500605,가양3동,11497.898259811827
2025-08,11500611,발산1동,33278.05187876344
2025-08,11500615,우장산동,34197.77480430107
2025-08,11500620,공항동,36199.93923266129
2025-08,11500630,방화1동,33881.12770645161
2025-08,11500640,방화2동,24730.376225940858
2025-08,11500641,방화3동,13692.933428763443
2025-08,11530510,신도림동,32310.04547594086
2025-08,11530520,구로1동,15495.296680376345
2025-08,11530530,구로2동,33172.53314032258
2025-08,11530540,구로3동,38745.02690430108
2025-08,11530550,구로4동,17431.521509274193
2025-08,11530560,구로5동,32587.981163978497
2025-08,11530595,가리봉동,9955.086483870968
2025-08,11530720,고척1동,24853.88926357527
2025-08,11530730,고척2동,15135.051869220431
2025-08,11530740,개봉1동,27017.919835618282
2025-08,11530750,개봉2동,21133.135254973116
2025-08,11530760,개봉3동,19280.126779569895
2025-08,11530770,오류1동,18920.316906182798
2025-08,11530780,오류2동,48745.127394354844
2025-08,11530790,수궁동,18272.61282889785
2025-08,11545510,가산동,60635.89548629033
2025-08,11545610,독산1동,38285.98454516129
2025-08,11545620,독산2동,12015.524574865593
2025-08,11545630,독산3동,16326.301537768817
2025-08,11545640,독산4동,11380.866191263442
2025-08,11545670,시흥1동,25239.13458857527
2025-08,11545680,시흥2동,14004.647019758064
2025-08,11545690,시흥3동,9745.988422311828
2025-08,11545700,시흥4동,9775.67443172043
2025-08,11545710,시흥5동,10529.046774865592
2025-08,11560515,영등포본동,19314.740155510754
2025-08,11560535,영등포동,49267.46050537634
2025-08,11560540,여의동,97229.0576891129
2025-08,11560550,당산1동,24643.4193922043
2025-08,11560560,당산2동,39938.319362903225
2025-08,11560585,도림동,14943.593459677419
2025-08,11560605,문래동,38521.071051612904
2025-08,11560610,양평1동,18756.227455107528
2025-08,11560620,양평2동,25964.8725405914
2025-08,11560630,신길1동,18044.334393413978
2025-08,11560650,신길3동,13137.263459274192
2025-08,11560660,신길4동,6571.1921409946235
2025-08,11560670,신길5동,9122.386973252687
2025-08,11560680,신길6동,20889.15415188172
2025-08,11560690,신길7동,15807.320981854838
2025-08,11560700,대림1동,14845.426311827958
2025-08,11560710,대림2동,16259.384728494624
2025-08,11560720,대림3동,21993.93636236559
2025-08,11590510,노량진1동,33857.846623252684
2025-08,11590520,노량진2동,14778.752081048387
2025-08,11590530,상도1동,41525.10776774194
2025-08,11590540,상도2동,19629.10913467742
2025-08,11590550,상도3동,16531.40415
2025-08,11590560,상도4동,19842.68078077957
2025-08,11590605,흑석동,29091.177556586023
2025-08,11590620,사당1동,22244.207041129033
2025-08,11590630,사당2동,31684.812347580642
2025-08,11590640,사당3동,17494.37032768817
2025-08,11590650,사당4동,13272.636386693548
2025-08,11590651,사당5동,11116.217311021504
2025-08,11590660,대방동,39764.65725645161
2025-08,11590670,신대방1동,19255.43701827957
2025-08,11590680,신대방2동,23566.984707526884
2025-08,11620525,보라매동,15803.905562768818
2025-08,11620545,청림동,10282.046217741936
2025-08,11620565,성현동,21426.34080282258
2025-08,11620575,행운동,22849.502458736562
2025-08,11620585,낙성대동,22205.139444892473
2025-08,11620595,청룡동,39158.60462889785
2025-08,11620605,은천동,26720.22787688172
2025-08,11620615,중앙동,13638.290559946236
2025-08,11620625,인헌동,22647.046634274193
2025-08,11620630,남현동,21829.86516061828
2025-08,11620645,서원동,20705.429143010755
2025-08,11620655,신원동,15111.611347849463
2025-08,11620665,서림동,16696.566271908603
2025-08,11620685,신사동,19188.8859655914
2025-08,11620695,신림동,26969.90982325269
2025-08,11620715,난향동,9639.385579032258
2025-08,11620725,조원동,32244.2225905914
2025-08,11620735,대학동,31950.70043642473
2025-08,11620745,삼성동,18395.80613642473
2025-08,11620765,미성동,19708.058777822578
2025-08,11620775,난곡동,16197.477177150537
2025-08,11650510,서초1동,31194.744164784945
2025-08,11650520,서초2동,45156.253666532255
2025-08,11650530,서초3동,64097.52230739247
2025-08,11650531,서초4동,40328.63938642473
2025-08,11650540,잠원동,35489.12340040323
2025-08,11650550,반포본동,5542.698376075269
2025-08,11650560,반포1동,32374.417740725807
2025-08,11650570,반포2동,24539.641887231184
2025-08,11650580,반포3동,25216.234501747313
2025-08,11650581,반포4동,45352.58718145161
2025-08,11650590,방배본동,17801.23353010753
2025-08,11650600,방배1동,19421.73294811828
2025-08,11650610,방배2동,17639.84431518817
2025-08,11650620,방배3동,21711.137293279568
2025-08,11650621,방배4동,25018.44612862903
2025-08,11650651,양재1동,54533.96265201613
2025-08,11650652,양재2동,37055.41741693549
2025-08,11650660,내곡동,24367.116403763444
2025-08,11680510,신사동,33893.91539744624
2025-08,11680521,논현1동,39603.384114919354
2025-08,11680531,논현2동,45879.595946236564
2025-08,11680545,압구정동,40199.20940846774
2025-08,11680565,청담동,39500.13864569892
2025-08,11680580,삼성1동,41011.143365053766
2025-08,11680590,삼성2동,38029.84078870968
2025-08,11680600,대치1동,27645.242854301076
2025-08,11680610,대치2동,54904.96804247312
2025-08,11680630,대치4동,42971.400006317206
2025-08,11680640,역삼1동,100885.04737688172
2025-08,11680650,역삼2동,53838.49128749999
2025-08,11680655,도곡1동,42629.02370282258
2025-08,11680656,도곡2동,28462.399039247313
2025-08,11680660,개포1동,24206.412379301073
2025-08,11680670,개포2동,32033.802669086024
2025-08,11680690,개포4동,15976.449838306451
2025-08,11680700,세곡동,45102.36963508065
2025-08,11680720,일원본동,22916.56749973118
2025-08,11680730,일원1동,13966.650081048387
2025-08,11680740,일원2동,18405.192083064518
2025-08,11680750,수서동,23484.340309811825
2025-08,11710510,풍납1동,14049.952943817205
2025-08,11710520,풍납2동,31557.935446505373
2025-08,11710531,거여1동,11716.756432392474
2025-08,11710532,거여2동,17650.483843951613
2025-08,11710540,마천1동,9827.837585752688
2025-08,11710550,마천2동,12999.339603629034
2025-08,11710561,방이1동,15919.275823521506
2025-08,11710562,방이2동,35301.182021505374
2025-08,11710566,오륜동,19707.477066935484
2025-08,11710570,오금동,36793.38795268817
2025-08,11710580,송파1동,25396.127218413978
2025-08,11710590,송파2동,16923.765413978494
2025-08,11710600,석촌동,27146.975711559142
2025-08,11710610,삼전동,27388.426929301077
2025-08,11710620,가락본동,40970.8950530914
2025-08,11710631,가락1동,29599.757465994622
2025-08,11710632,가락2동,22919.418263306452
2025-08,11710641,문정1동,22221.992539247312
2025-08,11710642,문정2동,41277.72582526882
2025-08,11710646,장지동,30656.072649193546
2025-08,11710647,위례동,46986.59494879033
2025-08,11710650,잠실본동,35719.65206196237
2025-08,11710670,잠실2동,34975.964681451616
2025-08,11710680,잠실3동,45914.10042688173
2025-08,11710690,잠실4동,19871.798761827955
2025-08,11710710,잠실6동,40790.781928225806
2025-08,11710720,잠실7동,9955.017191532259
2025-08,11740515,강일동,49473.065242473116
2025-08,11740520,상일동,41747.913497446236
2025-08,11740530,명일1동,25163.64903293011
2025-08,11740540,명일2동,14757.175581586022
2025-08,11740550,고덕1동,23388.577477956987
2025-08,11740560,고덕2동,23030.65571545699
2025-08,11740570,암사1동,27687.613196370967
2025-08,11740580,암사2동,13743.16139704301
2025-08,11740590,암사3동,14431.687514112904
2025-08,11740600,천호1동,30487.654733198924
2025-08,11740610,천호2동,43468.76383521505
2025-08,11740620,천호3동,27776.98067150538
2025-08,11740640,성내1동,21643.318706317204
2025-08,11740650,성내2동,23742.862293951614
2025-08,11740660,성내3동,27762.85453924731
2025-08,11740685,길동,60484.67359919354
2025-08,11740690,둔촌1동,27718.765116532257
2025-08,11740700,둔촌2동,24980.842150268814
2025-09,11110515,청운효자동,16501.145903616132
2025-09,11110530,사직동,26068.16837162726
2025-09,11110540,삼청동,6696.552252990265
2025-09,11110550,부암동,11400.989241446454
2025-09,11110560,평창동,18044.68237788595
2025-09,11110570,무악동,6240.459353685675
2025-09,11110580,교남동,7604.549797774687
2025-09,11110600,가회동,6127.058346870654
2025-09,11110615,종로1?2?3?4가동,64356.845263838666
2025-09,11110630,종로5?6가동,14348.372599721835
2025-09,11110640,이화동,30346.933558553545
2025-09,11110650,혜화동,31299.013544645342
2025-09,11110670,창신1동,8074.7608998609185
2025-09,11110680,창신2동,7014.167733379694
2025-09,11110690,창신3동,3403.358965785814
2025-09,11110700,숭인1동,8018.8323771905425
2025-09,11110710,숭인2동,11842.824882336578
2025-09,11140520,소공동,29698.91714645341
2025-09,11140540,회현동,27569.228078859524
2025-09,11140550,명동,40507.05871502086
2025-09,11140570,필동,16214.354958553546
2025-09,11140580,장충동,11659.241213351877
2025-09,11140590,광희동,26096.13850458971
2025-09,11140605,을지로동,17087.919976216966
2025-09,11140615,신당동,20796.788219193324
2025-09,11140625,다산동,14925.395777885953
2025-09,11140635,약수동,13570.80425618915
2025-09,11140645,청구동,9201.463321140473
2025-09,11140650,신당5동,6312.257995271209
2025-09,11140665,동화동,12338.725922114047
2025-09,11140670,황학동,11950.256380528512
2025-09,11140680,중림동,8898.301081084841
2025-09,11170510,후암동,12508.345329624477
2025-09,11170520,용산2가동,12274.007209457579
2025-09,11170530,남영동,17181.659000973574
2025-09,11170555,청파동,22850.267961752434
2025-09,11170560,원효로1동,19273.47753630042
2025-09,11170570,원효로2동,14499.288286509041
2025-09,11170580,효창동,9768.331517107094
2025-09,11170590,용문동,7283.907201808066
2025-09,11170625,한강로동,52317.22890139082
2025-09,11170630,이촌1동,25105.35980611961
2025-09,11170640,이촌2동,8159.331405980528
2025-09,11170650,이태원1동,11601.958861335188
2025-09,11170660,이태원2동,10776.313125452016
2025-09,11170685,한남동,28177.16984325452
2025-09,11170690,서빙고동,14524.590461891516
2025-09,11170700,보광동,7083.348726564674
2025-09,11200520,왕십리2동,15094.813112517386
2025-09,11200535,왕십리도선동,28719.625602364395
2025-09,11200540,마장동,19100.238863838666
2025-09,11200550,사근동,27720.538473852575
2025-09,11200560,행당1동,31613.93500486787
2025-09,11200570,행당2동,17063.284113908205
2025-09,11200580,응봉동,10549.219516828929
2025-09,11200590,금호1가동,12368.843939221142
2025-09,11200615,금호2?3가동,18326.63764659249
2025-09,11200620,금호4가동,11076.532965972223
2025-09,11200645,옥수동,25822.93759152778
2025-09,11200650,성수1가1동,17682.9986275
2025-09,11200660,성수1가2동,21599.64392736111
2025-09,11200670,성수2가1동,18817.244092638888
2025-09,11200690,성수2가3동,38452.21088527778
2025-09,11200720,송정동,9774.158150972222
2025-09,11200790,용답동,17753.661909027778
2025-09,11215710,화양동,39947.14607180555
2025-09,11215730,군자동,24887.950905416667
2025-09,11215740,중곡1동,14594.060815416668
2025-09,11215750,중곡2동,17757.32637736111
2025-09,11215760,중곡3동,13486.771142083335
2025-09,11215770,중곡4동,23321.992769583336
2025-09,11215780,능동,14903.457953055555
2025-09,11215810,광장동,36308.74752430556
2025-09,11215820,자양1동,23804.01125875
2025-09,11215830,자양2동,22511.375210000002
2025-09,11215840,자양3동,25197.557675972224
2025-09,11215847,자양4동,26536.703033055557
2025-09,11215850,구의1동,21542.36881111111
2025-09,11215860,구의2동,18688.392414027778
2025-09,11215870,구의3동,27708.853446805555
2025-09,11230536,용신동,40968.60105402778
2025-09,11230545,제기동,31712.45684347222
2025-09,11230560,전농1동,33677.81788347222
2025-09,11230570,전농2동,15055.513848194443
2025-09,11230600,답십리1동,22628.118102222223
2025-09,11230610,답십리2동,20599.15540111111
2025-09,11230650,장안1동,34022.38751375
2025-09,11230660,장안2동,29078.175824305556
2025-09,11230705,청량리동,20097.555610833333
2025-09,11230710,회기동,19919.66484652778
2025-09,11230720,휘경1동,17990.824548055556
2025-09,11230730,휘경2동,18245.144953194445
2025-09,11230740,이문1동,29857.584052361115
2025-09,11230750,이문2동,12279.400082083333
2025-09,11260520,면목2동,18802.282105
2025-09,11260540,면목4동,15110.047707638889
2025-09,11260550,면목5동,11046.299294305556
2025-09,11260565,면목본동,27118.567503194445
2025-09,11260570,면목7동,14990.365905416666
2025-09,11260575,면목3?8동,20098.374339027778
2025-09,11260580,상봉1동,17473.945181805557
2025-09,11260590,상봉2동,22895.391607916667
2025-09,11260600,중화1동,14692.737478472223
2025-09,11260610,중화2동,24523.685343611112
2025-09,11260620,묵1동,24826.360283888887
2025-09,11260630,묵2동,16869.808669305556
2025-09,11260655,망우본동,39263.80190527778
2025-09,11260660,망우3동,10183.369588055557
2025-09,11260680,신내1동,32800.181716666666
